customer_uid,imsi
2079-FBMZK,459824134
6332-FBZRI,565408402
2096-XOTMO,754538916
3266-FTKHB,441526427
8221-EQDGL,308543066
2346-LOCWC,529156875
6608-QQLVK,861260571
0298-XACET,448553293
7560-QJAVJ,818294928
2995-YWTCD,687457209
3551-HUAZH,802067463
9137-UIYPG,649642194
2809-ZMYOQ,642863684
5084-OOVCJ,569033366
0254-WWRKD,508278036
7727-SHVZV,554074930
6302-JGYRJ,140367147
5339-PXDVH,563701412
2205-LPVGL,211596414
8782-NUUOL,475307465
3685-YLCMQ,798653921
7601-WFVZV,436354455
4609-KNNWG,282676318
4868-AADLV,646436836
9529-OFXHY,192575769
8634-MPHTR,885814878
2669-QVCRG,288246518
2478-EEWWM,610521859
9174-IHETN,231473444
2233-TXSIU,571257384
9644-UMGQA,330858207
3256-EZDBI,432201594
8761-NSOBC,146896148
0419-YAAPX,228168368
8413-VONUO,883639981
0872-CASZJ,339151574
4726-DLWQN,612635092
8164-OCKUJ,158550359
3094-JOJAI,371523253
9494-MRNYX,586563019
2599-CZABP,399167438
7945-PRBVF,192330919
4544-RXFMG,433547973
0859-YGKFW,460529593
1150-FTQGN,662978167
9223-UCPVT,308439116
7196-LIWRH,455982127
5448-VWNAM,126177971
1177-XZBJL,448677087
3518-FSTWG,468110980
9330-VOFSZ,390504436
4351-QLCSU,833797318
0939-EREMR,300760131
9389-ACWBI,755245208
5419-JPRRN,896042109
3644-QXEHN,216075146
2911-IJORQ,455781504
5921-NGYRH,536744945
2100-BDNSN,453035559
5998-DZLYR,893784890
0488-GSLFR,237213002
9318-NKNFC,596939098
3985-HOYPM,348645761
9728-FTTVZ,557957937
9548-LERKT,895732901
6576-FBXOJ,358313571
4310-KEDTB,637437969
7254-IQWOZ,695511345
2474-BRUCM,632816784
4062-HBMOS,232450195
0742-NXBGR,419241880
2676-ISHSF,589362577
9236-NDUCW,924450961
4753-PADAS,377099898
6103-QCKFX,732376572
7781-EWARA,405400047
6110-OHIHY,684957506
7018-FPXHH,269346472
5889-LFOLL,122207054
5708-EVONK,600774901
8708-XPXHZ,303444401
0616-ATFGB,443999467
0572-ZJKLT,191409398
5135-RDDQL,270298729
1353-LJWEM,173285198
1794-SWWKL,927225937
6166-YIPFO,669384267
7016-BPGEU,186183537
6876-ADESB,444197096
9332-GYWLO,837693830
1963-SVUCV,858801405
4184-VODJZ,950308616
0220-EBGCE,776236165
1092-WPIVQ,784075134
7233-IOQNP,458488836
2834-JKOOW,187465549
2754-VDLTR,419302084
2400-FEQME,564809894
3190-XFANI,398859578
7551-DACSP,237925288
4957-SREEC,156758943
7235-NXZCP,953251804
0230-UBYPQ,212386981
4923-ADWXJ,126082308
1763-KUAAW,951357548
1104-TNLZA,570259455
5195-KPUNQ,503323121
0520-FDVVT,648751960
3439-GVUSX,695308105
1444-VVSGW,672208795
5712-PTIWW,718168882
5949-HGVJL,763136519
5203-XEHAX,362457649
1635-HDGFT,298686326
3315-TOTBP,192674271
8050-XGRVL,143086740
6661-HBGWL,959092612
1518-VOWAV,782643479
9828-QHFBK,878594960
3908-MKIMJ,807486580
5012-YSPJJ,739466987
5909-ECHUI,264794910
1309-BXVOQ,451477842
6728-VOIFY,464565469
9317-WZPGV,541158614
4891-NLUBA,379986969
2856-HYAPG,685273163
8969-PRHFK,859684441
0661-KQHNK,286448243
8709-KRDVL,457932205
4488-PSYCG,947478853
1427-VERSM,350768107
9801-NOSHQ,129446506
6339-YPSAH,651138697
3621-CEOVK,731423825
6906-ANDWJ,711203526
2159-TURXX,452807139
1548-FEHVL,447615441
3795-CAWEX,909227653
6215-NQCPY,868935287
5647-URDKA,745248371
2229-DPMBI,697247209
9626-WEQRM,755345231
2188-SXWVT,500457727
6258-PVZWJ,246638798
1094-BKOSX,917034089
6969-MVBAI,862686084
2978-XXSOG,246057331
2342-CKIAO,806465069
6953-PBDIN,768068714
3898-BSJYF,390870332
3938-YFPXD,853448495
7696-AMHOD,191359547
2453-SAFNS,827096908
9558-IHEZX,424893612
9617-UDPEU,186537122
6340-DACFT,769267323
4955-VCWBI,513177789
6813-GZQCG,221816400
7426-GSWPO,425563037
3389-KTRXV,383747283
3118-UHVVQ,186903772
1031-IIDEO,392578126
5832-XKAES,850527683
3205-MXZRA,929388811
4701-AHWMW,385134185
8317-BVKSO,170450463
5702-KVQRD,709371144
0083-PIVIK,621013097
9210-IAHGH,817791372
6169-PGNCD,518342628
0023-XUOPT,404485758
4592-IWTJI,367462333
4909-JOUPP,710381394
4657-FWVFY,663000872
2257-BOVXD,480484821
7729-JTEEC,277295638
7632-MNYOY,906245522
6518-LGAOV,750092536
7242-QZLXF,228945599
4576-CSAJH,709506313
1000-AJSLD,875874412
9696-RMYBA,238627451
8690-UPCZI,699767726
1062-LHZOD,310718765
9770-LXDBK,520432488
4086-WITJG,847361445
8344-WFMFH,350371615
9600-NAXZN,596118113
8822-KNBHV,197778023
8404-FYDIB,547755432
2791-SFVEW,536964079
6457-USBER,456030379
6762-NSODU,457647178
4662-EKDPQ,947144973
9248-OJYKK,912939281
9888-ZCUMM,333846928
3398-FSHON,552375160
3319-DWOEP,762432531
1074-WVEVG,257497351
9979-RGMZT,307241022
6437-UDQJM,445119701
1226-IENZN,824496525
2108-GLPQB,145850759
9259-PACGQ,692891582
4415-IJZTP,669274736
1465-VINDH,365893599
5474-LAMUQ,914440374
3468-DRVQJ,915404936
1122-YJBCS,292235136
4990-ALDGW,593924305
4816-OKWNX,224386801
3315-IKYZQ,849296849
2810-FTLEM,187925225
4747-LCAQL,462130343
3411-WLRSQ,376940542
0898-XCGTF,145682861
8006-PYCSW,636074094
8249-THVEC,531524734
8722-PRFDV,439916273
2164-SOQXL,600657826
4020-KIUDI,610558798
5850-BDWCY,232500879
2038-YSEZE,529105711
0827-ITJPH,524063718
8799-OXZMD,602733654
1925-TIBLE,830215224
1705-GUHPV,568186286
4779-ZGICK,602920503
0048-PIHNL,357265736
0818-OCPZO,469968397
3967-KXAPS,649643752
1447-GIQMR,233098684
3704-IEAXF,392204753
6810-VCAEX,409397080
0674-EYYZV,275088296
4480-MBMLB,541015855
1395-OFUWC,318999372
0822-QGCXA,337017139
0872-NXJYS,746567882
2832-KJCRD,386964786
3588-WSTTJ,371752656
4075-WKNIU,143779286
5090-EMGTC,257298944
2346-CZYIL,654427162
3798-EPWRR,834503151
6258-NGCNG,614666071
4186-ZBUEW,633540139
5274-XHAKY,373552837
1442-BQPVU,418161148
3978-YNKDD,523877286
4940-KHCWD,581753809
9412-ARGBX,787101288
1389-CXMLU,307163412
9589-ABEPT,895150213
9388-ZEYVT,300416412
0305-SQECB,437489675
7605-SNLQG,125889487
4670-TABXH,882158330
5561-NWEVX,240376870
0064-SUDOG,695174820
8561-NMTBD,664738448
5161-XEUVX,940563116
8292-FRFZQ,291316934
8591-NXRCV,718691730
7895-VONWT,541553804
4526-RMTLL,284796573
6253-GNHWH,921645781
4566-NECEV,470540640
8080-POTJR,150054187
6906-MPARY,512138487
3662-FXJFO,253335428
8107-RZLNV,688420427
0516-OOHAR,848461931
2027-CWDNU,679123480
2737-WFVYW,839020242
9912-OMZDS,806408030
3733-ZEECP,733000990
7878-RTCZG,398328819
2452-MRMZF,229445447
2272-QAGFO,153539238
7103-IPXPJ,576316847
4342-HFXWS,154404022
3545-CNWRG,640217988
1785-BPHTP,840478897
4989-LIXVT,262990743
7315-WYOAW,287543020
1173-XZPYF,197529202
9850-OWRHQ,637137923
3768-NLUBH,520418217
8676-TRMJS,644194625
2509-TFPJU,309530887
9530-GRMJG,139674970
6898-RBTLU,675768642
5481-NTDOH,928611673
2068-WWXQZ,370600671
7359-SSBJK,590296784
2061-VVFST,635194197
0685-MLYYM,470874755
0749-IRGQE,338351957
2380-DAMQP,239351716
2256-YLYLP,397521610
1272-ILHFG,533890957
0164-XAIRP,744633328
5666-CYCYZ,510861986
4011-ARPHK,489538128
8182-PNAGI,438804459
6365-HITVU,905351590
7558-IMLMT,937015512
9488-FYQAU,487678208
3590-TCXTB,748052514
6994-KERXL,501074147
7957-RYHQD,882642235
2180-DXNEG,451428723
1960-UOTYM,212832173
2740-JFBOK,576008116
6500-JVEGC,554247073
5515-AKOAJ,450792798
8976-OQHGT,588506949
5245-VDBUR,519179145
6230-BSUXY,756486980
8469-SNFFH,175984273
2144-ESWKO,796617230
1241-FPMOF,192756342
9928-BZVLZ,266633337
4114-QMKVN,595600980
2775-SEFEE,447034050
9003-CPATH,634189315
1754-GKYPY,170363727
5294-CDGWY,163931544
7956-XQWGU,312868554
1591-MQJTP,879184894
5295-PCJOO,641750923
2369-FEVNO,532653593
9863-JZAIC,861841336
7471-MQPOS,730819130
7660-HDPJV,491599082
5115-SQAAU,894980892
9845-QOMAD,396116955
7672-VFMXZ,488795236
9739-JLPQJ,764246719
9916-AYHTC,255152359
3855-ONCAR,793512480
1488-SYSFC,632307772
7931-PXHFC,814063253
3990-QYKBE,792638248
0970-QXPXW,886336550
3259-KNMRR,268215142
6120-RJKLU,397302546
9572-WUKSB,879046992
5893-KCLGT,144670462
0076-LVEPS,221531884
3640-JQGJG,356595576
4919-MOAVT,368946497
1596-OQSPS,241079842
9867-XOBQA,740864327
9546-KDTRB,535854036
3090-HAWSU,670359779
9820-RMCQV,453839191
3174-RKMOW,719373346
1760-CAZHT,851875903
7839-QRKXN,507279194
8441-SHIPE,761109140
5204-QZXPU,718237621
4597-ELFTS,174415624
1320-GVNHT,189035741
1047-RNXZV,641849793
3541-ZNUHK,341280571
8450-JOVAH,575836946
8725-JEDFD,294723380
7562-UXTPG,191946988
8071-SBTRN,292356946
1113-IUJYX,565318758
6668-CNMFP,429652011
5626-MGTUK,351089010
5681-LLOEI,769993973
8212-DJRCH,662266245
4323-OHFOW,295869964
4933-BSAIP,641790466
2030-BTZRO,358601776
1116-DXXDF,870527924
9274-CNFMO,755681426
7758-XKCBS,357889933
8992-JQYUN,594235299
6563-VNPMN,705081090
0617-AQNWT,137627979
2267-WTPYD,411242496
0270-THENM,543735782
2446-PLQVO,445299103
4707-MAXGU,871625635
2710-WYVXG,819406616
3005-NFMTA,481167686
6300-BWMJX,415877540
8784-CGILN,875234059
5389-FFVKB,201787863
7009-LGECI,436641294
8444-WRIDW,157434248
5022-KVDQT,648406634
7976-CICYS,696224410
1036-GUDCL,438988080
2005-DWQZJ,316243760
8148-WOCMK,481638865
7815-PDTHL,866516153
9451-LPGOO,861930892
9173-IVZVP,373735404
9129-UXERG,681122176
3635-JBPSG,404737388
7964-ZRKKG,242962090
5868-YWPDW,435273181
6229-LSCKB,625626524
2025-JKFWI,500489973
4078-SAYYN,234681937
1724-IQWNM,331680035
8217-QYOHV,572950806
5546-QUERU,563687895
9940-HPQPG,371160645
6897-UUBNU,277144791
6127-IYJOZ,915123695
6618-RYATB,854257981
8930-XOTDP,955603587
5916-QEWPT,289737623
5060-TQUQN,768419194
0531-XBKMM,178507486
8465-SBRXP,980231471
2408-PSJVE,961129638
9079-YEXQJ,417571766
9700-ZCLOT,453405379
8738-JOKAR,740193858
4534-WGCIR,622034152
1930-WNXSB,743939686
2685-SREOM,403994502
3508-CFVZL,774295206
0402-CQAJN,951282713
6692-UDPJC,725507973
1273-MTETI,500431258
0657-DOGUM,375330084
5480-HPRRX,502999783
8792-AOROI,911054027
0295-PPHDO,223959636
5146-YYFRZ,571432273
1195-OIYEJ,959980217
5906-CVLHP,687791000
3452-SRFEG,370882473
4070-OKWVH,323592875
5297-MDOIR,317002222
6369-MCAKO,665777830
4926-UMJZD,543038649
6848-HJTXY,213480044
6341-AEVKX,558224728
4501-EQDRN,861800006
2990-HWIML,499138092
0682-USIXD,928355069
6976-BWGLQ,980390318
7078-NVFAM,266778171
8065-QBYTO,950877647
2133-TSRRM,592920207
7384-GHBPI,569883908
7603-USHJS,469097434
7234-FECYN,743026357
2511-ALLCS,683999062
3191-CSNMG,420185884
7952-OBOYL,647010606
7470-DYNOE,543744562
7853-OETYL,922956830
1545-ACTAS,789532232
5876-HZVZM,886468163
1400-MMYXY,347964423
5126-RCXYW,953428945
3085-QUOZK,517589890
2363-BJLSL,796432323
1956-YIFGE,171150649
3926-CUQZX,460814228
7921-LMDFQ,888627180
2925-MXLSX,852417936
5820-PTRYM,289070780
9609-BENEA,252326925
6211-WHMYA,150490015
4459-BBGHE,924358596
9945-PSVIP,182286842
1041-RXHRA,537960413
1750-CSKKM,440673750
9108-EJFJP,162796931
0530-IJVDB,819344089
0508-SQWPL,676369737
2215-ZAFGX,733990158
8213-TAZPM,174102001
7142-HVGBG,646971378
1304-SEGFY,936820917
7242-EDTYC,606371750
2904-GGUAZ,390401623
8267-ZNYVZ,678448847
5136-GFPMB,854376950
2595-KIWPV,373545469
5243-SAOTC,704214654
9398-MMQTO,531217285
7619-PLRLP,855808305
6457-GIRWB,625158855
6508-NJYRO,567661897
1450-SKCVI,337432729
4710-NKCAW,796456923
5306-BVTKJ,913638936
0357-NVCRI,295555283
5570-PTWEH,175576692
2371-KFUOG,227320951
0463-ZSDNT,972672183
6502-MJQAE,605033267
6257-DTAYD,225383177
4616-ULAOA,215968857
7693-LCKZL,200104900
7746-AWNQW,416574930
5996-EBTKM,469081808
2758-RNWXS,792949117
2314-TNDJQ,472960475
2405-LBMUW,264533963
3454-JFUBC,903755919
0032-PGELS,134819886
9039-ZVJDC,391807613
6797-LNAQX,567186716
9013-AQORL,162430222
2898-MRKPI,838234591
2750-BJLSB,620311047
3648-GZPHF,467552200
2075-RMJIK,612188499
9588-YRFHY,244233265
6394-MFYNG,871283006
1564-NTYXF,187153650
9364-YKUVW,813857032
5392-AKEMH,641670810
2451-YMUXS,873823535
3914-FDRHP,463263226
3078-ZKNTS,256861601
1024-KPRBB,841887292
4690-PKDQG,545558961
8155-IBNHG,437106987
0886-QGENL,485324546
9547-ITEFG,868833872
1264-FUHCX,131346526
7789-CRUVC,659100850
6598-KELSS,336695077
8739-WWKDU,343462168
8685-WHQPW,405236229
4745-LSPLO,704570000
8083-YTZES,703848189
7240-FQLHE,940859108
6664-FPDAC,829376042
9972-VAFJJ,909191390
0422-UXFAP,548197244
1904-WAJAA,483530290
5130-YPIRV,958906191
2843-CQMEG,842359602
6439-PKTRR,151869057
5351-QESIO,573441601
0786-VSSUD,675754299
5568-DMXZS,576528005
8468-FZTOE,874132022
6633-SYEUS,416596871
6447-GORXK,270470165
6967-PEJLL,881138099
3976-BWUCK,709278732
5981-ZVXOT,686070467
1684-FLBGS,340135984
1389-WNUIB,444768226
0376-OIWME,715143919
3585-ISXZP,744772932
0218-QNVAS,457243748
6583-QGCSI,290645743
0804-YGEQV,857928895
7164-BPTUT,797701486
4174-LPGTI,316820108
2523-EWWZL,446333892
0928-XUTSN,490213054
2108-XWMPY,706189714
0052-YNYOT,956993255
6304-IJFSQ,927658640
9586-JGQKH,437818569
4501-VCPFK,820010266
6075-SLNIL,636521440
9347-AERRL,633632523
0093-XWZFY,841079443
2274-XUATA,131465760
1980-KXVPM,626230850
7703-ZEKEF,423634318
0723-DRCLG,504478031
5482-NUPNA,900951377
6691-CCIHA,144189466
1685-BQULA,882232049
9053-EJUNL,952032999
0666-UXTJO,833359814
1471-GIQKQ,813021611
4807-IZYOZ,235484598
1122-JWTJW,800205382
9710-NJERN,343076574
9837-FWLCH,230160446
1699-HPSBG,811894831
7203-OYKCT,652095839
1035-IPQPU,379086212
7398-LXGYX,614062747
2823-LKABH,513629828
8775-CEBBJ,629537394
0550-DCXLH,249503281
9281-CEDRU,951821960
2235-DWLJU,764895127
0871-OPBXW,351369139
3605-JISKB,183560123
6894-LFHLY,315417538
9767-FFLEM,175008625
0639-TSIQW,268792544
8456-QDAVC,657705729
7750-EYXWZ,212325276
2569-WGERO,467036842
6840-RESVB,144884780
2234-XADUH,805085250
4801-JZAZL,695962838
8361-LTMKD,958692121
3186-AJIEK,214099035
